datetime,no2,pm10,pm25
2023-07-18 07:00:00,14.14783,7.75,3.915
2023-07-18 08:00:00,,8.6,4.277
2023-07-18 10:00:00,14.76669,9.925,3.774
2023-07-18 11:00:00,13.53625,10.25,3.726
2023-07-18 12:00:00,10.50979,9.575,3.892
2023-07-18 13:00:00,8.51017,8.575,3.349
2023-07-18 14:00:00,7.8437,8.975,3.491
2023-07-18 15:00:00,8.15148,9.275,3.679
2023-07-18 16:00:00,8.40686,8.325,3.726
2023-07-18 17:00:00,9.12397,10.4,4.434
2023-07-18 18:00:00,8.30402,8.825,3.892
2023-07-18 19:00:00,9.99471,9.7,4.387
2023-07-18 20:00:00,9.17455,10.15,4.481
2023-07-18 21:00:00,9.22573,8.575,4.222
2023-07-18 22:00:00,11.4808,7.8,3.75
2023-07-18 23:00:00,13.941,6.35,3.278
2023-07-19 01:00:00,8.94474,3.65,2.146
2023-07-19 02:00:00,6.48696,4.475,2.618
2023-07-19 03:00:00,5.63334,5.15,2.995
2023-07-19 04:00:00,5.99179,5.35,3.302
2023-07-19 05:00:00,6.40138,5.375,3.443
2023-07-19 06:00:00,8.19386,5.375,3.443
2023-07-19 07:00:00,15.10915,5.95,3.797
2023-07-19 08:00:00,15.21438,7.475,4.08
2023-07-19 09:00:00,15.57643,6.6,3.632
2023-07-19 10:00:00,14.75471,6.575,3.137
2023-07-19 11:00:00,16.23917,8.7,3.962
2023-07-19 12:00:00,17.21374,7.775,3.538
2023-07-19 13:00:00,25.82706,7.4,3.137
2023-07-19 14:00:00,17.98206,8.85,2.689
2023-07-19 15:00:00,21.31458,6.4,2.335
2023-07-19 16:00:00,20.49082,5.875,2.382
2023-07-19 17:00:00,25.51262,6.7,3.019
2023-07-19 18:00:00,19.76996,7.45,3.019
2023-07-19 19:00:00,17.10526,5.6,2.406
2023-07-19 20:00:00,15.57037,5.025,2.028
2023-07-19 21:00:00,22.02091,5.425,2.665
2023-07-19 22:00:00,21.09939,6.825,3.09
2023-07-19 23:00:00,16.64291,4.3,2.382
2023-07-20 01:00:00,26.40134,4.425,2.783
2023-07-20 02:00:00,25.92675,4.925,2.854
2023-07-20 03:00:00,19.90906,4.975,2.712
2023-07-20 04:00:00,15.40245,6.025,3.019
2023-07-20 05:00:00,21.69715,6.05,3.137
2023-07-20 06:00:00,17.50105,6.4,3.396
2023-07-20 07:00:00,22.67801,6.975,3.821
2023-07-20 08:00:00,23.65027,8.975,4.08
2023-07-20 09:00:00,27.65039,9.125,3.844
2023-07-20 10:00:00,18.4792,9.25,3.349
2023-07-20 11:00:00,24.41773,7.825,3.255
2023-07-20 12:00:00,11.25943,7.2,3.042
2023-07-20 13:00:00,20.26978,7.525,3.16
2023-07-20 14:00:00,17.55501,8.275,3.585
2023-07-20 15:00:00,24.16015,6.825,2.759
2023-07-20 16:00:00,21.08657,8.075,2.925
2023-07-20 17:00:00,22.15917,7.4,2.948
2023-07-20 18:00:00,20.98167,10.575,3.208
2023-07-20 19:00:00,22.41389,8.525,3.703
2023-07-20 20:00:00,21.33923,11.575,4.127
2023-07-20 21:00:00,19.80313,15.4,5.094
2023-07-20 22:00:00,21.28615,5.9,3.443
2023-07-20 23:00:00,22.97441,7.75,5.024
2023-07-21 01:00:00,28.83539,14.575,9.976
2023-07-21 02:00:00,19.83887,25.55,20.307
2023-07-21 03:00:00,16.20759,11.5,7.972
2023-07-21 04:00:00,15.84967,17.55,13.868
2023-07-21 05:00:00,13.49761,14.6,11.627
2023-07-21 06:00:00,15.7475,14.425,11.132
2023-07-21 07:00:00,16.97722,12.75,9.623
2023-07-21 08:00:00,26.18005,16.1,9.646
2023-07-21 09:00:00,23.21853,18.15,10.071
2023-07-21 10:00:00,14.78051,17.15,9.104
2023-07-21 11:00:00,24.10196,14.15,7.524
2023-07-21 12:00:00,8.89742,10.925,5.566
2023-07-21 13:00:00,12.78346,11.1,4.245
2023-07-21 14:00:00,16.97714,11.65,4.127
2023-07-21 15:00:00,21.22806,11.375,3.585
2023-07-21 16:00:00,21.32548,11.25,3.585
2023-07-21 17:00:00,15.44132,9.45,3.491
2023-07-21 18:00:00,13.49769,10.575,3.892
2023-07-21 19:00:00,11.75945,9.1,3.75
2023-07-21 20:00:00,14.4679,9.375,4.575
2023-07-21 21:00:00,23.56734,10.625,5.165
2023-07-21 22:00:00,28.78152,10.95,5.142
2023-07-21 23:00:00,23.00479,9.1,4.764
2023-07-22 01:00:00,19.137,7.025,4.009
2023-07-22 02:00:00,9.12637,7.725,4.009
2023-07-22 03:00:00,8.58137,6.65,3.844
2023-07-22 04:00:00,6.94661,6.6,3.443
2023-07-22 05:00:00,6.84517,5.375,3.137
2023-07-22 06:00:00,6.79458,5.65,2.925
2023-07-22 07:00:00,6.99936,5.525,2.925
2023-07-22 08:00:00,7.7149,7.9,3.467
2023-07-22 09:00:00,6.89784,7.525,3.302
2023-07-22 10:00:00,7.51044,9.025,3.703
2023-07-22 11:00:00,7.66343,11.025,4.575
2023-07-22 12:00:00,7.86797,12.725,4.623
2023-07-22 13:00:00,11.34108,8.625,5.495
2023-07-22 14:00:00,14.35537,8.8,6.179
2023-07-22 15:00:00,11.44315,7.2,5.637
2023-07-22 16:00:00,12.15886,8.725,6.651
2023-07-22 17:00:00,10.728,6.5,5.0
2023-07-22 18:00:00,11.9536,6.375,4.811
2023-07-22 19:00:00,12.4132,5.075,4.08
2023-07-22 20:00:00,11.03383,6.9,4.929
2023-07-22 21:00:00,10.01206,5.6,4.057
2023-07-22 22:00:00,9.55253,4.075,2.665
2023-07-22 23:00:00,9.24584,2.825,1.604
2023-07-23 01:00:00,5.7163,1.925,0.967
2023-07-23 02:00:00,5.03609,1.7,0.849
2023-07-23 03:00:00,5.1044,1.1,0.637
2023-07-23 04:00:00,5.61473,1.4,0.566
2023-07-23 05:00:00,6.9419,2.475,0.943
2023-07-23 06:00:00,5.258,2.8,1.344
2023-07-23 07:00:00,4.5954,3.375,1.651
2023-07-23 08:00:00,3.82917,4.825,2.524
2023-07-23 09:00:00,4.49259,4.975,2.429
2023-07-23 10:00:00,4.90176,5.075,2.217
2023-07-23 11:00:00,4.69697,5.375,2.524
2023-07-23 12:00:00,5.20771,4.9,2.524
2023-07-23 13:00:00,4.64602,5.75,2.901
2023-07-23 14:00:00,6.12571,7.25,3.915
2023-07-23 15:00:00,6.78947,7.475,4.387
2023-07-23 16:00:00,7.65694,6.975,3.892
2023-07-23 17:00:00,7.80987,6.225,3.373
2023-07-23 18:00:00,6.48236,5.675,3.255
2023-07-23 19:00:00,7.96222,7.05,4.623
2023-07-23 20:00:00,8.4211,7.15,4.175
2023-07-23 21:00:00,7.19665,6.725,4.222
2023-07-23 22:00:00,7.91078,6.425,3.939
2023-07-23 23:00:00,7.24735,6.475,3.868
2023-07-24 01:00:00,6.59568,6.3,4.033
2023-07-24 02:00:00,5.5751,6.45,3.868
2023-07-24 03:00:00,5.86404,5.75,3.632
2023-07-24 04:00:00,6.32337,5.85,3.396
2023-07-24 05:00:00,6.78261,5.275,3.278
2023-07-24 06:00:00,9.23041,5.675,3.255
2023-07-24 07:00:00,17.79821,6.275,3.42
2023-07-24 08:00:00,20.86096,7.975,3.915
2023-07-24 09:00:00,28.26937,6.8,2.618
2023-07-24 10:00:00,26.79095,6.025,2.005
2023-07-24 11:00:00,23.57576,4.4,1.462
2023-07-24 12:00:00,22.04516,5.6,2.193
2023-07-24 13:00:00,20.30701,6.15,2.547
2023-07-24 14:00:00,19.18269,7.525,3.16
2023-07-24 15:00:00,15.91488,7.875,3.844
2023-07-24 16:00:00,15.91198,8.425,3.821
2023-07-24 17:00:00,16.72617,7.975,4.575
2023-07-24 18:00:00,17.18592,7.3,4.41
2023-07-24 19:00:00,24.0196,8.425,4.575
2023-07-24 20:00:00,25.8072,9.875,4.693
2023-07-24 21:00:00,27.08055,9.55,5.024
2023-07-24 22:00:00,25.1944,8.375,4.67
2023-07-24 23:00:00,24.32767,9.1,4.623
2023-07-25 01:00:00,13.17881,7.1,3.632
2023-07-25 02:00:00,11.48064,7.275,3.703
2023-07-25 03:00:00,18.08827,7.975,4.104
2023-07-25 04:00:00,17.42625,7.725,4.151
2023-07-25 05:00:00,26.24308,7.725,4.033
2023-07-25 06:00:00,22.36905,8.35,4.222
2023-07-25 07:00:00,24.25827,10.025,5.165
2023-07-25 08:00:00,22.62945,13.175,5.755
2023-07-25 09:00:00,16.97793,9.725,4.623
2023-07-25 10:00:00,24.89077,8.8,3.349
2023-07-25 11:00:00,20.29448,8.45,3.231
2023-07-25 12:00:00,18.24827,9.225,3.632
2023-07-25 13:00:00,19.42895,9.55,3.42
2023-07-25 14:00:00,20.1374,8.05,3.184
2023-07-25 15:00:00,11.05947,7.85,3.09
2023-07-25 16:00:00,20.08194,8.225,2.995
2023-07-25 17:00:00,29.88,7.125,2.406
2023-07-25 18:00:00,14.62614,6.475,2.288
2023-07-25 19:00:00,25.33626,7.05,3.137
2023-07-25 20:00:00,16.20499,6.1,2.972
2023-07-25 21:00:00,15.38916,5.2,2.83
2023-07-25 22:00:00,13.90928,5.225,3.184
2023-07-25 23:00:00,21.60187,6.1,3.703
2023-07-26 01:00:00,25.24792,7.0,4.363
2023-07-26 02:00:00,22.80515,6.6,4.08
2023-07-26 03:00:00,21.07406,6.3,3.939
2023-07-26 04:00:00,20.20883,7.15,4.245
2023-07-26 05:00:00,25.60499,8.35,4.953
2023-07-26 06:00:00,27.64607,9.5,5.236
2023-07-26 07:00:00,23.93496,9.675,5.637
2023-07-26 08:00:00,27.35265,12.075,5.708
2023-07-26 09:00:00,17.6224,10.575,4.552
2023-07-26 10:00:00,12.01888,8.625,4.434
2023-07-26 11:00:00,13.80033,8.675,4.552
2023-07-26 12:00:00,8.09602,9.65,4.316
2023-07-26 13:00:00,7.17971,8.125,4.764
2023-07-26 14:00:00,6.61961,8.55,4.67
2023-07-26 15:00:00,10.03017,9.325,4.104
2023-07-26 16:00:00,10.45425,9.525,4.175
2023-07-26 17:00:00,,7.6,3.868
2023-07-26 18:00:00,11.86133,7.4,4.41
2023-07-26 19:00:00,16.74801,7.675,5.283
2023-07-26 20:00:00,18.12179,7.375,5.259
2023-07-26 21:00:00,20.36218,5.775,4.552
2023-07-26 22:00:00,18.17279,3.675,2.642
2023-07-26 23:00:00,15.06764,1.7,1.321
2023-07-27 01:00:00,5.42563,3.275,1.958
2023-07-27 02:00:00,5.01898,2.125,1.132
2023-07-27 03:00:00,6.35811,2.05,0.967
2023-07-27 04:00:00,7.22285,2.175,0.967
2023-07-27 05:00:00,6.66358,2.375,0.991
2023-07-27 06:00:00,8.24047,2.35,0.991
2023-07-27 07:00:00,9.97002,3.3,1.439
2023-07-27 08:00:00,11.19299,4.75,1.745
2023-07-27 09:00:00,9.76987,6.0,2.005
2023-07-27 10:00:00,10.07469,5.95,2.594
2023-07-27 11:00:00,8.75192,6.5,2.877
2023-07-27 12:00:00,8.19225,5.775,2.783
2023-07-27 13:00:00,8.49708,6.45,3.16
2023-07-27 14:00:00,9.10784,6.725,3.278
2023-07-27 15:00:00,10.22502,6.625,3.797
2023-07-27 16:00:00,11.4456,7.9,4.363
2023-07-27 17:00:00,12.00542,7.8,4.788
2023-07-27 18:00:00,10.68242,7.55,4.906
2023-07-27 19:00:00,12.56365,7.9,5.377
2023-07-27 20:00:00,12.25795,8.425,5.307
2023-07-27 21:00:00,12.91934,7.55,4.976
2023-07-27 22:00:00,13.07159,7.225,4.717
2023-07-27 23:00:00,11.49525,7.025,4.292
2023-07-28 01:00:00,13.27996,4.625,2.594
2023-07-28 02:00:00,15.31331,4.175,1.792
2023-07-28 03:00:00,11.58695,3.15,1.533
2023-07-28 04:00:00,6.09802,1.975,1.038
2023-07-28 05:00:00,6.60649,2.6,0.943
2023-07-28 06:00:00,6.65778,1.525,0.684
2023-07-28 07:00:00,10.36825,2.65,0.943
2023-07-28 08:00:00,14.89263,3.925,1.439
2023-07-28 09:00:00,12.75847,5.25,1.557
2023-07-28 10:00:00,8.9978,4.35,1.509
2023-07-28 11:00:00,10.1159,4.75,1.934
2023-07-28 12:00:00,13.01411,5.875,2.005
2023-07-28 13:00:00,7.7278,4.975,2.099
2023-07-28 14:00:00,7.93078,5.675,2.264
2023-07-28 15:00:00,7.92976,5.025,2.264
2023-07-28 16:00:00,8.33565,4.95,2.288
2023-07-28 17:00:00,8.38605,6.4,2.925
2023-07-28 18:00:00,8.4368,6.05,3.302
2023-07-28 19:00:00,11.3835,6.55,3.75
2023-07-28 20:00:00,9.45238,5.5,3.184
2023-07-28 21:00:00,10.26519,4.85,3.231
2023-07-28 22:00:00,9.14709,3.825,2.665
2023-07-28 23:00:00,9.29946,3.4,2.547
2023-07-29 01:00:00,8.25911,3.1,2.099
2023-07-29 02:00:00,3.72348,3.7,2.335
2023-07-29 03:00:00,4.26515,4.35,2.783
2023-07-29 04:00:00,4.3668,5.475,3.184
2023-07-29 05:00:00,5.1284,5.525,3.349
2023-07-29 06:00:00,8.02221,6.525,3.939
2023-07-29 07:00:00,7.46431,5.675,3.396
2023-07-29 08:00:00,5.58584,5.6,2.783
2023-07-29 09:00:00,6.75377,3.925,2.123
2023-07-29 10:00:00,8.07434,4.875,2.406
2023-07-29 11:00:00,6.90619,7.2,3.325
2023-07-29 12:00:00,7.31246,8.0,3.75
2023-07-29 13:00:00,7.21103,8.6,3.821
2023-07-29 14:00:00,5.28151,10.95,5.991
2023-07-29 15:00:00,6.39838,6.575,2.925
2023-07-29 16:00:00,10.66387,7.6,3.349
2023-07-29 17:00:00,8.98762,8.5,3.491
2023-07-29 18:00:00,8.88609,10.95,4.505
2023-07-29 19:00:00,5.89034,9.0,3.467
2023-07-29 20:00:00,9.79903,9.65,4.458
2023-07-29 21:00:00,11.88041,11.25,5.236
2023-07-29 22:00:00,11.93135,10.875,5.236
2023-07-29 23:00:00,13.4546,9.85,4.953
2023-07-30 01:00:00,5.6817,8.15,3.986
2023-07-30 02:00:00,4.0586,8.35,3.538
2023-07-30 03:00:00,3.90628,7.5,3.302
2023-07-30 04:00:00,2.89168,5.925,2.594
2023-07-30 05:00:00,2.89182,7.2,3.137
2023-07-30 06:00:00,3.7542,7.525,3.42
2023-07-30 07:00:00,4.71835,9.8,4.127
2023-07-30 08:00:00,4.41426,10.15,4.222
2023-07-30 09:00:00,5.07383,8.725,3.774
2023-07-30 10:00:00,4.61712,8.475,3.797
2023-07-30 11:00:00,5.17524,9.05,3.962
2023-07-30 12:00:00,5.83458,8.1,3.679
2023-07-30 13:00:00,7.9651,4.825,2.642
2023-07-30 14:00:00,9.38556,4.875,3.302
2023-07-30 15:00:00,14.76519,6.6,3.986
2023-07-30 16:00:00,17.35075,3.825,2.311
2023-07-30 17:00:00,9.74037,2.8,1.604
2023-07-30 18:00:00,14.25504,4.2,2.854
2023-07-30 19:00:00,10.85624,8.3,5.307
2023-07-30 20:00:00,9.48638,11.125,6.934
2023-07-30 21:00:00,9.08044,11.525,7.17
2023-07-30 22:00:00,7.60939,11.05,6.84
2023-07-30 23:00:00,6.94991,10.425,6.627
2023-07-31 01:00:00,5.40646,5.425,3.679
2023-07-31 02:00:00,4.79824,2.075,1.226
2023-07-31 03:00:00,4.30826,2.025,1.179
2023-07-31 04:00:00,4.71371,2.125,1.297
2023-07-31 05:00:00,4.35897,2.25,1.014
2023-07-31 06:00:00,6.23457,2.375,1.25
2023-07-31 07:00:00,7.09626,3.475,1.816
2023-07-31 08:00:00,10.13733,4.475,2.099
2023-07-31 09:00:00,21.03624,4.4,1.84
2023-07-31 10:00:00,25.09166,6.0,2.547
2023-07-31 11:00:00,14.70045,5.1,2.052
2023-07-31 12:00:00,13.22953,7.325,2.972
2023-07-31 13:00:00,15.20582,7.85,4.198
2023-07-31 14:00:00,15.56015,10.375,5.59
2023-07-31 15:00:00,15.66259,10.925,6.297
2023-07-31 16:00:00,9.37724,8.525,5.236
2023-07-31 17:00:00,7.85649,7.325,4.363
2023-07-31 18:00:00,9.6809,6.475,4.363
2023-07-31 19:00:00,8.97122,6.175,4.151
2023-07-31 20:00:00,11.09975,6.2,4.292
2023-07-31 21:00:00,11.30241,7.25,4.599
2023-07-31 22:00:00,12.97491,6.55,4.528
2023-07-31 23:00:00,14.64731,6.375,4.269
2023-08-01 01:00:00,6.34677,8.725,5.472
2023-08-01 02:00:00,5.13146,10.425,6.368
2023-08-01 03:00:00,5.8742,11.275,6.58
2023-08-01 04:00:00,6.12739,10.225,6.297
2023-08-01 05:00:00,5.87424,10.625,6.203
2023-08-01 06:00:00,8.40643,9.05,5.495
2023-08-01 07:00:00,12.71142,9.125,5.165
2023-08-01 08:00:00,11.85076,10.725,4.929
2023-08-01 09:00:00,12.96561,9.4,4.08
2023-08-01 10:00:00,11.49667,7.025,3.019
2023-08-01 11:00:00,10.28058,7.25,3.066
2023-08-01 12:00:00,15.44777,8.95,3.137
2023-08-01 13:00:00,15.44693,8.525,2.972
2023-08-01 14:00:00,11.19244,8.925,3.396
2023-08-01 15:00:00,14.28294,7.45,3.278
2023-08-01 16:00:00,11.44563,6.3,2.642
2023-08-01 17:00:00,10.07752,8.125,4.222
2023-08-01 18:00:00,11.09026,9.7,5.873
2023-08-01 19:00:00,11.34332,7.625,5.047
2023-08-01 20:00:00,10.53298,8.025,5.118
2023-08-01 21:00:00,9.4189,10.275,6.038
2023-08-01 22:00:00,10.78617,11.325,6.274
2023-08-01 23:00:00,9.46951,9.8,5.708
2023-08-02 01:00:00,9.44431,6.85,4.623
2023-08-02 02:00:00,6.13887,5.125,3.231
2023-08-02 03:00:00,8.24693,4.15,2.311
2023-08-02 04:00:00,10.97903,1.9,1.085
2023-08-02 05:00:00,9.4106,1.625,0.613
2023-08-02 06:00:00,7.48822,1.75,0.731
2023-08-02 07:00:00,7.38712,4.025,1.981
2023-08-02 08:00:00,9.61334,3.95,1.651
2023-08-02 09:00:00,8.75324,5.55,1.604
2023-08-02 10:00:00,,4.875,1.84
2023-08-02 11:00:00,,9.4,3.27
2023-08-02 13:00:00,,7.467,3.994
2023-08-02 14:00:00,,6.1,3.255
2023-08-02 15:00:00,,4.7,2.5
2023-08-02 16:00:00,,3.9,2.311
2023-08-02 17:00:00,,3.5,1.627
2023-08-02 18:00:00,,3.825,1.745
2023-08-02 19:00:00,,2.95,1.533
2023-08-02 20:00:00,,6.125,3.325
2023-08-02 21:00:00,,6.85,3.821
2023-08-02 22:00:00,,6.95,2.995
2023-08-02 23:00:00,,5.075,2.217
2023-08-03 01:00:00,,2.75,1.226
2023-08-03 02:00:00,,4.175,1.934
2023-08-03 03:00:00,,6.1,3.16
2023-08-03 04:00:00,,7.55,3.349
2023-08-03 05:00:00,,7.575,3.538
2023-08-03 06:00:00,,9.1,4.08
2023-08-03 07:00:00,,9.2,4.245
2023-08-03 08:00:00,,9.5,4.127
2023-08-03 09:00:00,,10.65,4.198
2023-08-03 10:00:00,,9.725,3.868
2023-08-03 12:00:00,,10.167,3.208
2023-08-03 13:00:00,26.73659,9.15,3.774
2023-08-03 14:00:00,23.58641,7.775,3.09
2023-08-03 15:00:00,19.05126,7.65,3.113
2023-08-03 16:00:00,26.54665,9.575,3.561
2023-08-03 17:00:00,24.63819,11.375,4.552
2023-08-03 18:00:00,24.78111,8.3,4.057
2023-08-03 19:00:00,30.22434,7.55,3.797
2023-08-03 20:00:00,18.81322,8.2,4.481
2023-08-03 21:00:00,26.07093,7.775,4.552
2023-08-03 22:00:00,23.49244,7.475,4.67
2023-08-03 23:00:00,17.42854,7.075,4.316
2023-08-04 01:00:00,12.86459,9.225,4.859
2023-08-04 02:00:00,14.26474,8.775,4.788
2023-08-04 03:00:00,9.6007,8.45,4.835
2023-08-04 04:00:00,8.64555,9.125,5.613
2023-08-04 05:00:00,10.126,10.275,6.651
2023-08-04 06:00:00,10.36487,12.125,7.642
2023-08-04 07:00:00,15.47504,13.25,7.877
2023-08-04 08:00:00,24.5945,13.975,7.335
2023-08-04 09:00:00,22.7814,15.55,7.028
2023-08-04 10:00:00,26.79131,13.9,7.028
2023-08-04 11:00:00,20.9183,12.825,6.557
2023-08-04 12:00:00,16.04678,12.975,5.519
2023-08-04 13:00:00,13.13452,9.6,4.953
2023-08-04 14:00:00,15.5226,10.425,4.882
2023-08-04 15:00:00,15.2845,9.75,4.387
2023-08-04 16:00:00,18.53202,9.25,4.292
2023-08-04 17:00:00,19.96355,7.375,3.75
2023-08-04 18:00:00,16.57401,6.75,3.278
2023-08-04 19:00:00,17.0519,7.4,3.726
2023-08-04 20:00:00,17.05231,7.1,4.009
2023-08-04 21:00:00,21.73354,8.25,4.741
2023-08-04 22:00:00,27.84754,9.55,5.259
2023-08-04 23:00:00,23.30979,9.825,5.519
2023-08-05 01:00:00,21.4064,12.1,6.722
2023-08-05 02:00:00,16.11851,11.25,6.91
2023-08-05 03:00:00,13.33124,12.35,7.17
2023-08-05 04:00:00,9.41307,12.65,7.689
2023-08-05 05:00:00,7.26285,12.75,7.972
2023-08-05 06:00:00,7.26285,13.075,8.774
2023-08-05 07:00:00,10.75089,14.975,10.071
2023-08-05 08:00:00,13.76097,11.725,8.491
2023-08-05 09:00:00,22.36158,11.95,8.585
2023-08-05 10:00:00,17.91797,7.6,5.165
2023-08-05 11:00:00,17.10561,4.525,2.925
2023-08-05 12:00:00,19.25568,3.675,1.91
2023-08-05 13:00:00,21.11899,3.425,2.193
2023-08-05 14:00:00,20.73711,4.8,3.137
2023-08-05 15:00:00,17.63118,4.275,2.948
2023-08-05 16:00:00,21.02282,3.225,1.958
2023-08-05 17:00:00,32.29884,4.55,2.5
2023-08-05 18:00:00,17.8697,4.025,2.193
2023-08-05 19:00:00,18.34743,2.975,1.722
2023-08-05 20:00:00,19.01622,4.725,2.288
2023-08-05 21:00:00,16.38858,5.225,2.807
2023-08-05 22:00:00,20.49799,5.225,3.325
2023-08-05 23:00:00,18.92074,6.725,4.599
2023-08-06 01:00:00,12.04504,6.175,2.925
2023-08-06 02:00:00,11.15283,7.375,3.561
2023-08-06 03:00:00,11.9972,7.05,3.679
2023-08-06 04:00:00,8.65142,6.7,3.538
2023-08-06 05:00:00,10.37217,5.9,3.467
2023-08-06 06:00:00,12.42747,6.275,3.609
2023-08-06 07:00:00,16.53784,6.925,3.656
2023-08-06 08:00:00,25.81013,6.5,3.467
2023-08-06 09:00:00,24.04172,6.775,3.208
2023-08-06 10:00:00,21.46078,6.6,3.019
2023-08-06 11:00:00,14.6738,6.025,3.042
2023-08-06 12:00:00,14.57823,7.525,3.255
2023-08-06 13:00:00,17.49368,6.325,3.113
2023-08-06 14:00:00,14.1481,5.525,2.948
2023-08-06 15:00:00,19.40579,4.175,2.123
2023-08-06 16:00:00,15.3431,5.175,1.958
2023-08-06 17:00:00,14.96072,4.35,2.17
2023-08-06 18:00:00,22.36916,4.0,2.052
2023-08-06 19:00:00,17.39847,4.25,2.193
2023-08-06 20:00:00,15.2476,4.2,2.406
2023-08-06 21:00:00,26.38456,5.95,3.42
2023-08-06 22:00:00,26.38449,5.375,3.349
2023-08-06 23:00:00,19.31049,4.425,2.689
2023-08-07 01:00:00,28.62563,4.375,2.524
2023-08-07 02:00:00,15.8744,3.675,2.005
2023-08-07 03:00:00,17.30879,3.975,2.264
2023-08-07 04:00:00,15.58748,4.475,2.524
2023-08-07 05:00:00,16.49596,5.2,2.854
2023-08-07 06:00:00,18.79126,6.95,3.255
2023-08-07 07:00:00,19.74771,6.875,3.538
2023-08-07 08:00:00,19.17404,8.9,3.892
2023-08-07 09:00:00,15.68359,7.9,3.373
2023-08-07 10:00:00,16.78341,7.475,2.877
2023-08-07 11:00:00,11.90607,7.825,2.665
2023-08-07 12:00:00,11.04545,7.1,2.901
2023-08-07 13:00:00,9.37178,7.575,2.972
2023-08-07 14:00:00,12.86246,6.825,3.137
2023-08-07 15:00:00,10.71058,7.4,3.373
2023-08-07 16:00:00,14.00974,7.65,3.278
2023-08-07 17:00:00,11.42773,6.8,3.467
2023-08-07 18:00:00,14.48791,7.975,3.962
2023-08-07 19:00:00,12.8143,8.725,3.656
2023-08-07 20:00:00,11.04512,8.175,3.939
2023-08-07 21:00:00,18.55194,7.75,3.986
2023-08-07 22:00:00,17.45224,7.325,3.797
2023-08-07 23:00:00,18.7432,7.425,3.915
2023-08-08 01:00:00,13.58385,6.475,3.208
2023-08-08 02:00:00,13.32875,6.725,3.208
2023-08-08 03:00:00,15.87967,7.025,3.278
2023-08-08 04:00:00,16.83629,5.925,3.042
2023-08-08 05:00:00,15.54487,5.825,3.066
2023-08-08 06:00:00,14.54054,6.525,3.278
2023-08-08 07:00:00,19.41965,7.175,3.75
2023-08-08 08:00:00,23.38958,8.225,3.797
2023-08-08 09:00:00,16.83683,7.05,3.042
2023-08-08 10:00:00,16.21495,5.35,2.854
2023-08-08 11:00:00,15.25845,4.425,2.146
2023-08-08 12:00:00,13.72793,7.475,3.844
2023-08-08 13:00:00,12.8669,6.15,3.703
2023-08-08 14:00:00,15.40191,5.35,3.09
2023-08-08 15:00:00,16.02372,6.375,3.821
2023-08-08 16:00:00,14.25372,6.375,3.939
2023-08-08 17:00:00,15.25809,6.375,3.939
2023-08-08 18:00:00,13.63183,5.25,3.184
2023-08-08 19:00:00,13.34473,5.85,3.868
2023-08-08 20:00:00,14.25351,6.625,4.528
2023-08-08 21:00:00,21.61938,5.8,3.939
2023-08-08 22:00:00,24.10784,3.475,2.005
2023-08-08 23:00:00,19.8976,3.65,1.604
2023-08-09 01:00:00,15.05572,4.4,2.665
2023-08-09 02:00:00,16.33171,6.55,4.292
2023-08-09 03:00:00,21.4832,8.725,5.448
2023-08-09 04:00:00,19.61725,8.8,5.354
2023-08-09 05:00:00,20.33514,6.125,4.033
2023-08-09 06:00:00,17.12942,5.975,3.208
2023-08-09 07:00:00,22.24992,5.575,2.995
2023-08-09 08:00:00,32.87514,11.575,3.491
2023-08-09 09:00:00,30.14718,8.625,3.16
2023-08-09 10:00:00,21.34177,7.7,3.019
2023-08-09 11:00:00,20.86346,8.25,3.184
2023-08-09 12:00:00,27.7541,8.6,3.679
2023-08-09 13:00:00,23.30354,8.65,3.561
2023-08-09 14:00:00,28.80581,9.125,3.443
2023-08-09 15:00:00,19.90597,10.3,3.986
2023-08-09 16:00:00,13.39746,7.825,2.972
2023-08-09 17:00:00,17.32139,6.925,2.736
2023-08-09 18:00:00,25.216,7.35,3.184
2023-08-09 19:00:00,17.94247,6.225,2.972
2023-08-09 20:00:00,19.9519,8.225,4.646
2023-08-09 21:00:00,14.01907,8.95,5.307
2023-08-09 22:00:00,12.29653,7.25,4.127
2023-08-09 23:00:00,13.34916,6.55,4.033
2023-08-10 01:00:00,11.42313,5.225,3.184
2023-08-10 02:00:00,10.72128,5.1,3.019
2023-08-10 03:00:00,14.59805,4.725,3.137
2023-08-10 04:00:00,22.11251,5.6,3.939
2023-08-10 05:00:00,30.24921,6.075,4.34
2023-08-10 06:00:00,27.23402,6.175,3.939
2023-08-10 07:00:00,26.61234,6.05,3.514
2023-08-10 08:00:00,27.61871,7.775,3.821
2023-08-10 09:00:00,21.06127,10.925,4.292
2023-08-10 10:00:00,13.64169,10.4,4.08
2023-08-10 11:00:00,12.68447,8.425,3.679
2023-08-10 12:00:00,13.25858,10.85,4.67
2023-08-10 13:00:00,12.82792,10.325,4.882
2023-08-10 14:00:00,11.2482,11.4,5.165
2023-08-10 15:00:00,12.77973,10.95,5.236
2023-08-10 16:00:00,14.88589,10.375,4.929
2023-08-10 17:00:00,12.58806,10.15,5.448
2023-08-10 18:00:00,12.20511,9.4,5.377
2023-08-10 19:00:00,14.78955,10.6,5.825
2023-08-10 20:00:00,14.64596,10.45,5.59
2023-08-10 21:00:00,11.43914,10.65,6.274
2023-08-10 22:00:00,11.24764,9.45,5.613
